StrainID,Assembly,Hybrid,Coverage,Ncontigs,LargestContig,TotalLength,ReferenceLength,GC,ReferenceGC,N50,NG50,N75,NG75,L50,LG50,L75,LG75,Nmisassemblies,NmisassembledContigs,MisassembledContigsLength,LocalMisassemblies,UnalignedLength,GenomeFraction,NmismatchesPer100kbp,NindelsPer100kbp,LargestAlignment,TotalAlignedLength,NA50,NGA50,NA75,NGA75,LA50,LGA50,LA75,LGA75
9148,IOMTU_133,1,83,92,671216,6862615,6897018,66.14,65.98,187561,187561,106489,106489,10,10,23,23,60,32,5391539,56,325932,87.182,986.96,21.65,527190,6017525,93326,92785,28343,27981,21,22,56,57
9148,LES431,1,83,93,671216,6862704,6550070,66.14,66.34,187561,200764,106504,109374,10,9,23,21,36,22,4132411,38,508233,92.01,460,12.18,374910,6031733,98315,105173,47565,51215,20,18,44,39
9148,LESB58,1,83,93,671216,6862704,6601757,66.14,66.3,187561,200764,106504,109374,10,9,23,21,40,25,4272863,37,505743,91.28,459.97,11.73,374910,6031261,98315,105173,47565,49233,20,18,44,40
9148,M1608,1,83,95,671216,6862842,6475385,66.14,65.96,176727,187561,106489,109106,10,9,23,21,67,32,5109870,56,606800,87.957,969.66,23.28,537374,5702095,77859,93952,20678,25744,21,19,66,53
9148,M18,1,83,94,671216,6862580,6327754,66.14,66.5,168541,200764,108665,117578,11,9,23,20,39,27,4645775,37,449201,94.871,443.05,11.23,341038,6009711,105173,106651,42452,55211,19,17,45,37
9148,M37351,1,83,93,671216,6862728,6897231,66.14,65.97,187561,187561,106489,106489,10,10,23,23,71,34,5397241,61,296568,86.961,979.38,22.51,537368,6002646,77859,77859,25744,25405,22,22,58,59
9148,MTB-1,1,83,95,671216,6862795,6580038,66.14,66.24,168541,187561,106143,108665,11,10,24,22,47,28,4862301,56,325188,92.107,986.94,22.44,535284,6066581,104491,106649,38628,45181,20,18,47,42
9148,N17-1,1,83,92,671216,6862757,6370730,66.14,66.41,168541,200764,108665,117578,11,9,23,20,34,21,3584823,34,484067,94.073,503.08,12.46,341155,5998362,106504,113375,47416,54190,18,16,43,35
9148,NCGM_1900,1,83,94,671216,6862615,6814936,66.14,65.98,187561,187561,106489,106489,10,10,23,23,60,28,4911346,49,391878,86.668,973.17,22.18,262012,5911661,75511,75553,25401,26826,26,25,61,60
9148,NCGM_1984,1,83,94,671216,6862616,6850954,66.14,65.96,187561,187561,106489,106489,10,10,23,23,59,27,4883485,49,394368,86.212,973.17,21.96,262012,5911300,75511,75511,25401,25401,26,26,61,61
9148,NCGM257,1,83,92,671216,6862605,7090694,66.14,65.91,187561,168541,106489,101492,10,11,23,25,59,36,5508310,56,314607,85.904,1008.87,23.82,275243,6096206,93578,92785,37498,33873,24,25,53,58
9148,NCTC10332,1,83,92,671216,6862614,6316979,66.14,66.52,168541,200764,106504,117432,11,9,23,20,38,23,4169482,36,567628,95.564,490.79,13.38,308426,6041453,105173,106504,47578,55421,21,19,46,38
9148,PA1,1,83,95,557468,6862844,6498072,66.14,66.35,168541,187561,106143,109106,11,10,25,22,47,23,4171953,45,390982,93.365,535.23,12.13,306835,6073306,98315,100150,43309,48735,22,20,49,43
9148,PA1R,1,83,97,557468,6863107,6309305,66.14,66.29,168541,176727,106143,109375,11,10,25,21,40,20,4164945,43,528536,92.783,541.31,12.4,277170,5862517,92785,98494,34669,49233,23,20,52,42
9148,PA1RG,1,83,95,557468,6862844,6500439,66.14,66.34,168541,187561,106143,109106,11,10,25,22,47,22,4058165,45,390982,93.331,530.14,12.07,306835,6073306,98315,98523,45270,48735,22,21,49,44
9148,PA7,1,83,121,464692,6862982,6588339,66.14,66.45,131260,131715,73411,77701,16,15,34,32,8,6,514363,12,4974464,25.873,3727.56,113.75,89161,1707718,0,0,0,0,0,0,0,0
9148,PAO1,1,83,92,671216,6862771,6264404,66.14,66.56,168541,200764,108665,122613,11,9,23,19,38,23,3867051,34,577929,94.751,500.17,13.19,422625,5942051,96783,106134,44369,52742,20,17,47,38
9148,PAO1_Orsay,1,83,92,671216,6862777,6276469,66.14,66.54,168541,200764,108665,122613,11,9,23,19,36,21,3782180,37,577874,94.619,496.74,12.51,422625,5945014,96783,106134,44369,54190,20,17,47,38
9148,RP73,1,83,94,671216,6862811,6342034,66.14,66.46,168541,200764,108665,117578,11,9,23,20,36,23,4263498,35,415174,95.329,481.95,12.34,336800,6056121,98315,107996,49233,54695,22,19,47,40
9148,S86968,1,83,95,671216,6862583,6951288,66.14,66.04,168541,168541,106143,106143,11,11,24,24,63,37,5395106,39,242960,87.974,526.54,14,340950,6123230,83919,83919,41308,38628,22,22,52,54
9148,SCV20265,1,83,91,671216,6862625,6725183,66.14,66.25,187561,187561,117400,117400,10,10,22,22,47,26,4926217,46,374081,90.906,518.94,13.36,537148,6120389,98315,98838,47960,49233,22,21,47,45
9148,sga,0,83,447,118433,6863934,6264404,66.13,66.56,29170,33196,15444,18937,69,59,147,121,23,22,675006,28,855841,94.531,498.4,12.83,118318,5940628,23831,26093,10214,13204,81,69,190,151
9148,sgvi,0,83,75,671091,6869865,6264404,66.14,66.56,193499,200438,105014,142939,11,10,23,19,43,23,4241348,38,531017,94.787,503.4,13.71,422625,5945299,96783,100856,37750,48567,22,19,52,41
9148,SJTD-1,1,83,95,671216,6862821,6243825,66.14,66.5,168541,200764,108665,122613,11,9,23,19,31,20,3523831,44,464097,95.07,501.31,12.01,341155,5942923,114384,114642,45884,54855,18,16,43,34
9148,soapdenovo2,0,83,392,141675,6833941,6264404,66.14,66.56,37623,40496,18109,21387,58,51,126,103,27,24,1023719,30,818530,94.36,496.18,12.74,99864,5917923,27116,29778,10507,14336,71,61,172,138
9148,T38079,1,83,94,671216,6862714,6809437,66.14,66.15,168541,187561,106143,106504,11,10,24,23,50,29,4499817,43,258545,90.606,525.04,14.02,340946,6177723,98334,98334,45305,45541,20,20,48,47
9148,T52373,1,83,92,671215,6862631,6322459,66.14,66.51,187561,200764,108665,122613,10,9,23,19,33,22,4208450,38,513322,94.849,477.97,13.64,525652,6002309,106097,123224,45886,53193,18,15,43,35
9148,T63266,1,83,91,671215,6862742,6456866,66.14,66.33,168541,200764,108665,117578,11,9,23,20,37,23,3979502,41,432276,93.123,497.35,13.74,341144,6018075,114389,120147,44951,49233,18,16,43,37
9148,UCBPP-PA14,1,83,94,671216,6862783,6537648,66.14,66.29,168541,187561,106143,108665,11,10,24,22,52,29,4453736,64,400284,91.204,1002.92,23.76,537368,5967706,96783,106159,30476,38628,20,18,52,45
9148,USDA-ARS-USMARC-41639,1,83,91,671216,6862738,6364583,66.14,66.39,168541,200764,108665,117578,11,9,23,20,42,22,3925468,32,523317,93.549,492.44,12.6,419319,5958691,105173,107069,43309,49819,19,17,46,38
9148,VA-134,1,83,94,671216,6862801,6400418,66.14,66.42,168541,200764,106504,117399,11,9,24,20,36,22,4047721,39,366777,95.318,513.35,12.24,308426,6106763,101492,106504,47624,54220,21,19,47,40
9148,velvet_57,0,83,140,429192,6808541,6264404,66.21,66.56,99678,102565,55308,58915,22,19,46,39,40,27,2645241,44,655712,94.471,501.55,13.72,245810,5922072,57915,60437,27466,34296,35,30,76,63
9148,velvet_optimiser,0,83,253,164498,6870666,6264404,66.15,66.56,49267,52905,29015,35353,44,38,88,74,31,22,1201188,45,798582,94.642,497.64,14.74,163551,5943985,37735,41622,17468,23836,55,47,119,97
9148,velvet_parametrized,0,83,155,264466,6825925,6264404,66.17,66.56,87737,92852,52224,58836,26,23,53,45,40,28,2023894,44,664253,94.529,501.82,13.8,245570,5926129,57996,59854,25321,33229,36,32,80,66
9148,velvet_unknown,0,83,753,95703,6736544,6264404,66.21,66.56,19385,20546,9139,10838,109,98,236,200,22,20,352691,26,822193,93.668,497.47,13.45,94818,5872984,15804,17156,6443,8061,125,110,294,245
9148,VRFPA04,1,83,101,623945,6862327,6818030,66.14,66.48,156949,156949,99020,106143,13,13,27,26,403,52,6109741,143,438290,85.315,968.7,30.94,78071,5829830,21115,21555,7748,8169,93,92,223,218
9148,W16407,1,83,95,671216,6862642,6829406,66.14,65.93,168541,168541,106143,106504,11,11,25,24,37,21,3632474,44,450414,88.278,517.26,15.01,349121,6033765,97426,97426,38628,39216,20,20,48,47
9148,W36662,1,83,86,671216,6862591,6804266,66.14,66.17,210960,210960,117578,122780,10,10,21,20,28,18,3731441,7,236612,95.889,64.53,4.09,543450,6530381,176151,176151,65348,66069,13,13,30,29
9148,W45909,1,83,94,671216,6862760,6803881,66.14,66.25,168541,168541,106143,106143,11,11,24,24,46,22,3919172,36,301893,90.418,514.98,15.57,308426,6159381,96677,98194,48681,49028,21,20,46,45
9148,W60856,1,83,93,671216,6862793,6907606,66.14,66.18,168541,168541,108665,108665,11,11,23,23,55,31,5227461,43,252961,89.664,523.91,14.22,341044,6198448,97541,97541,45289,45289,21,21,49,49
9148,X78812,1,83,93,671216,6862747,6371121,66.14,66.42,168541,200764,106143,117400,11,9,24,20,40,24,4379584,53,478532,94.234,491.33,12.83,308426,6008703,98558,106134,44839,49233,21,18,47,40
9148,YL84,1,83,95,671215,6862806,6433441,66.14,66.43,168541,200764,108665,117578,11,9,23,20,39,23,3786168,46,431535,94.106,507.86,13.15,340794,6059033,106134,113375,42644,49028,19,17,45,38
9149,12-4-4_59,1,98,81,748745,6264578,6431911,66.56,66.35,270574,270574,140435,122204,9,9,16,17,32,20,3805787,41,53525,93.26,459.72,9.25,515868,6002566,122204,121648,68465,60573,13,14,30,32
9149,8380,1,98,84,641477,6264921,6613260,66.56,66.23,270574,229895,112412,90545,9,10,17,20,32,21,4389586,41,98860,90.234,465.06,10.24,362665,5972258,126489,102850,69298,52622,15,17,33,38
9149,AES-1R,1,98,81,748745,6264989,6343337,66.56,66.51,286451,271194,170807,122204,8,9,15,16,27,17,3646898,39,85335,95.387,417.65,9.32,362579,6055926,161116,145311,71390,70992,12,13,28,29
9149,ATCC_27853,1,98,91,641477,6264452,6827737,66.56,66.11,209468,196557,99732,85663,11,12,21,26,40,24,3790341,50,137264,86.871,450.66,9.21,317990,5937011,104975,99633,55708,42606,17,19,36,44
9149,B136-33,1,98,82,748743,6264925,6421010,66.56,66.42,271179,271179,122204,95875,8,8,15,16,51,25,5413938,51,87798,92.809,977.49,20.49,263819,5963856,100285,100285,49267,46009,21,21,42,45
9149,BAMCPA07-48,1,98,78,812129,6264795,7021552,66.56,66.03,286451,271179,170807,77047,8,9,14,20,61,23,5052014,52,83626,84.848,967.71,22.88,270557,5962941,96286,84425,48450,34226,20,24,43,58
9149,Carb01_63,1,98,81,779067,6264970,7497593,66.56,65.6,270585,228853,122204,50619,8,11,16,28,60,27,5009073,53,79507,80.254,498.38,11.2,294045,6021929,104834,81136,49713,23683,19,26,40,67
9149,clc,0,98,137,548119,6235293,6264404,66.56,66.56,100467,100467,57926,57926,16,16,35,35,40,29,3223447,68,94146,95.079,471.57,10.63,325938,5959272,72632,72632,42687,42687,25,25,52,52
9149,Cu1510,1,98,86,748739,6265301,6123018,66.56,66.65,236355,236355,95875,122204,9,9,18,17,62,33,5304942,90,101297,95.026,944.03,28.26,276974,5820492,83115,84425,39109,40230,21,20,48,45
9149,DHS01,1,98,83,657236,6264709,7055752,66.56,65.76,270574,228853,95875,72659,9,11,17,24,31,17,3707650,40,72983,84.242,464.63,9.79,352200,5948537,170720,136034,55863,37529,13,15,31,44
9149,DK2,1,98,87,641476,6264750,6402658,66.56,66.27,270584,270584,107262,95875,9,9,17,18,38,21,4373891,48,179626,91.356,474.44,10.51,343477,5853925,133551,133551,56168,54858,15,15,34,35
9149,DSM_50071,1,98,83,720622,6264587,6317050,66.56,66.52,229832,229832,112414,95875,9,9,17,18,27,13,3194418,46,70752,95.399,461.8,10.47,371514,6031094,159858,159858,58154,56168,13,13,29,30
9149,F22031,1,98,81,641477,6264816,6603099,66.56,66.22,270574,229895,137584,112414,9,10,17,19,46,23,4270066,55,92080,90.638,465.76,10.96,347429,5989307,121824,113299,56175,48462,15,17,34,39
9149,F23197,1,98,82,748745,6264666,6535112,66.56,66.21,229832,229832,122204,90545,9,9,17,19,33,22,4423195,39,57025,92.418,505.51,11.81,374911,6045514,135920,126489,69851,59600,15,16,32,35
9149,F30658,1,98,80,779067,6264970,7273258,66.56,65.76,270585,229910,131950,70992,8,10,16,24,51,19,4000122,43,53782,83.031,490.75,11.29,370215,6044672,119070,102690,69883,34338,17,21,34,50
9149,F63912,1,98,82,641477,6264805,6641519,66.56,66.23,271194,270574,107262,90162,8,9,16,19,39,18,4548214,41,83450,89.987,476.33,10.64,362677,5980268,98266,92787,56847,48945,18,19,38,43
9149,F9670,1,98,82,641477,6264761,6794354,66.56,66.15,270574,229840,112540,90162,9,10,17,21,42,25,4383846,43,52089,88.906,441.68,13,374794,6045803,121152,110413,56093,47660,14,17,32,40
9149,F9676,1,98,81,641477,6264595,6368008,66.56,66.47,270574,270574,122204,122204,9,9,17,17,37,18,3405345,44,61579,94.756,446.93,10.64,374938,6038928,147866,147866,63888,58129,13,13,29,31
9149,FRD1,1,98,82,779065,6264849,6712339,66.56,66.09,243105,229910,122204,90545,9,10,18,21,47,24,4417998,42,51631,90.022,481.45,14.98,294045,6047663,123609,121735,59657,49713,18,19,35,41
9149,H27930,1,98,81,641477,6264554,6598021,66.56,66.23,270574,229832,137584,112414,9,10,17,19,40,21,4289077,40,70924,91.225,475.95,12.09,271194,6023282,123375,113299,56247,50077,16,18,35,40
9149,H47921,1,98,83,748743,6264698,6836415,66.56,66.07,229832,228853,112414,85663,9,10,17,22,60,26,4727185,43,52697,86.94,617.41,12.82,362677,5948454,118624,102819,45883,31263,16,19,38,50
9149,H5708,1,98,83,748745,6264833,6351710,66.56,66.5,243105,243105,122204,112561,9,9,17,18,31,19,4083636,42,86695,95.047,494.94,11.58,537786,6042153,131837,131837,68242,56998,13,13,29,30
9149,idba,0,98,135,429222,6262190,6264404,66.56,66.56,95862,95862,52559,52559,20,20,42,42,37,30,2930055,39,124999,95.491,471,10.6,216095,5987102,70992,70385,38375,38375,27,28,58,58
9149,idba_ud,0,98,123,549968,6266190,6264404,66.56,66.56,118341,118341,63707,63707,16,16,33,33,37,26,3348924,37,90900,95.527,472.51,10.59,229210,5989769,71391,71391,42436,42436,26,26,53,53
9149,IOMTU_133,1,98,83,748743,6265177,6897018,66.56,65.98,270585,236357,122204,85663,8,9,16,21,67,30,5379216,54,81804,86.078,968.72,19.32,270457,5940196,102301,76991,39661,30362,18,22,44,58
9149,LES431,1,98,82,748744,6264904,6550070,66.56,66.34,229895,229895,112414,90545,9,9,17,19,21,13,2668771,38,43769,93.544,407.1,9.04,374939,6132981,170807,140161,79607,70992,12,13,26,29
9149,LESB58,1,98,82,748744,6264898,6601757,66.56,66.3,229895,228853,112414,90162,9,10,17,20,26,18,3009482,37,40428,92.8,409.59,8.67,374933,6132249,170807,140161,79607,68929,12,13,26,29
9149,M1608,1,98,83,748742,6264930,6475385,66.56,65.96,271179,271179,122204,90545,8,8,15,17,69,30,5140925,51,364210,87.41,953.15,21.18,269545,5664836,92688,81383,32624,28722,20,22,50,55
9149,M18,1,98,83,641477,6264908,6327754,66.56,66.5,270585,270585,112413,107262,9,9,17,18,26,17,3678439,39,94500,94.803,438.1,9.4,348555,6003685,163499,163499,59680,59680,13,13,29,29
9149,M37351,1,98,82,748743,6264942,6897231,66.56,65.97,271179,270585,122204,77047,8,9,15,20,76,34,5542085,58,55820,86.412,961.13,20.39,269439,5964045,84425,72910,39161,28426,21,25,48,63
9149,MTB-1,1,98,83,641475,6264491,6580038,66.56,66.24,271179,270574,107262,90545,9,10,17,20,55,31,5332400,50,55245,90.332,964.55,20.34,322522,5948035,98427,96185,49446,40021,19,20,41,47
9149,N17-1,1,98,80,748745,6264486,6370730,66.56,66.41,286451,271194,170807,140429,8,9,15,16,27,18,3990132,44,94927,94.331,437.38,9.04,362677,6015857,170807,170807,72603,70990,12,12,26,28
9149,NCGM_1900,1,98,84,641475,6264653,6814936,66.56,65.98,271179,270585,122204,90162,9,10,16,20,73,30,5596141,50,103797,85.739,962.58,19.66,261057,5846583,83119,71454,36749,28417,22,26,50,62
9149,NCGM_1984,1,98,84,641475,6264653,6850954,66.56,65.96,271179,270585,122204,85663,9,10,16,21,73,30,5596141,50,103797,85.289,962.59,19.46,261057,5846583,83119,71454,36749,27196,22,26,50,63
9149,NCGM257,1,98,82,748743,6264653,7090694,66.56,65.91,286451,270574,170807,74099,8,10,15,22,64,31,5725186,55,65996,83.866,996.24,21.09,260427,5950584,96333,84425,45132,34226,23,27,47,63
9149,NCTC10332,1,98,83,720622,6264584,6316979,66.56,66.52,229832,229832,112414,95875,9,9,17,18,28,14,3271464,47,66366,95.409,461.86,12.39,371512,6031650,159858,159858,58154,56168,13,13,29,30
9149,PA1,1,98,83,657236,6265078,6498072,66.56,66.35,236355,236355,112413,91522,9,9,17,19,44,21,4547141,42,68214,91.778,524.63,11.28,361074,5968206,102642,101699,56082,50881,18,19,39,42
9149,PA1R,1,98,83,657236,6264948,6309305,66.56,66.29,271194,271194,95900,95900,8,8,17,17,40,16,3808996,46,223517,91.129,527.25,11.39,277247,5756307,104385,104385,50881,50881,17,17,39,39
9149,PA1RG,1,98,83,657236,6265078,6500439,66.56,66.34,236355,236355,112413,91522,9,9,17,19,44,20,4276556,43,89914,91.749,525.9,11.13,361074,5968338,102642,96377,56082,50881,18,19,39,42
9149,PA7,1,98,112,549968,6266089,6588339,66.56,66.45,133775,131950,77047,70992,13,14,29,32,9,8,280584,9,4624367,23.557,3711.85,118.62,82553,1554810,0,0,0,0,0,0,0,0
9149,PAO1,1,98,83,748745,6264537,6264404,66.56,66.56,270574,270574,122204,122204,9,9,16,16,38,24,4931558,38,80337,95.537,471.71,10.68,362677,5990110,116667,116667,62180,62180,16,16,35,35
9149,PAO1_Orsay,1,98,83,748745,6264537,6276469,66.56,66.54,270574,270574,122204,122204,9,9,16,16,38,24,4925503,36,97730,95.352,470.66,10.06,362677,5989432,116667,116667,58263,58263,16,16,35,35
9149,RP73,1,98,83,641477,6264941,6342034,66.56,66.46,269653,269653,107262,107262,9,9,17,17,34,16,4015073,41,97184,93.772,474.3,10.86,336981,5952062,115887,115887,58129,56847,18,18,36,37
9149,S86968,1,98,83,641477,6264794,6951288,66.56,66.04,270574,229840,112541,77047,9,10,17,23,59,29,5132499,42,76352,85.885,450.63,10.23,294048,5975443,98598,82897,49317,37211,16,20,38,51
9149,SCV20265,1,98,82,641477,6264570,6725183,66.56,66.25,270574,229891,122204,90545,9,10,17,20,42,25,4996933,47,60264,89.148,486.46,10.62,362543,5999227,111133,104435,58129,47671,19,21,38,44
9149,sga,0,98,296,129271,6269190,6264404,66.56,66.56,43174,43174,24466,24466,53,53,101,101,28,26,950121,33,175691,95.434,468.69,10.29,126518,5995284,38352,38352,21183,21183,57,57,113,113
9149,sgvi,0,98,82,549968,6282147,6264404,66.56,66.56,136169,136169,85783,85783,12,12,27,27,46,28,4133791,44,25486,95.659,474.15,10.91,229609,6000821,79061,79061,51606,51606,23,23,46,46
9149,SJTD-1,1,98,84,641477,6264928,6243825,66.56,66.5,270574,270574,112412,112412,9,9,17,17,23,15,3201484,41,101252,95.648,472.38,11.07,343526,5977028,167633,167633,71391,72667,13,13,28,27
9149,soapdenovo2,0,98,402,171093,6234743,6264404,66.56,66.56,29608,29608,15889,15705,62,62,134,136,26,25,720900,35,178155,95.048,467.69,10.33,97829,5960300,27287,27287,12782,12698,67,67,151,153
9149,T38079,1,98,83,641477,6264755,6809437,66.56,66.15,270574,229840,107262,85663,9,10,18,22,40,25,4306793,43,49380,88.727,441.61,9.96,374794,6046592,123290,110413,56093,47660,13,16,31,39
9149,T52373,1,98,82,641475,6264672,6322459,66.56,66.51,270573,270573,122204,122204,9,9,17,17,31,19,4064753,43,52491,95.242,457.77,12.01,336567,6025367,121314,121314,68594,57178,14,14,31,32
9149,T63266,1,98,83,748745,6264701,6456866,66.56,66.33,229895,229895,112414,95875,9,9,17,18,34,23,3725838,37,24640,93.662,430.52,10.57,374946,6052612,153436,147866,70590,63888,13,14,29,31
9149,UCBPP-PA14,1,98,83,748743,6264814,6537648,66.56,66.29,270585,269653,122204,90545,8,9,16,18,61,32,5431655,60,74764,90.821,988.78,21.64,269439,5942980,96191,92688,43304,39195,20,22,44,49
9149,USDA-ARS-USMARC-41639,1,98,82,748745,6264548,6364583,66.56,66.39,270585,270585,122204,112413,9,9,16,17,46,26,4747784,44,53987,94.525,453.33,10.36,368747,6021021,116616,114885,58153,56847,17,18,36,37
9149,VA-134,1,98,84,641477,6264684,6400418,66.56,66.42,229832,228853,107262,90545,9,10,18,19,31,18,4332221,46,81641,94.157,452.17,10.39,362677,6031476,119198,119198,58129,55863,15,15,33,35
9149,velvet_57,0,98,132,549184,6234369,6264404,66.59,66.56,99266,99266,47912,47912,19,19,40,40,46,31,3224367,58,103756,95.191,471.36,11.57,228894,5964783,69073,69073,36418,36418,29,29,60,60
9149,velvet_optimiser,0,98,202,234919,6277315,6264404,66.57,66.56,56604,57707,31809,31823,34,33,71,70,36,30,1813640,47,147527,95.522,469.06,11.36,229060,5995355,46169,46169,25199,25849,40,40,86,85
9149,velvet_parametrized,0,98,144,263022,6251595,6264404,66.59,66.56,87757,87757,48489,47771,22,22,46,47,38,30,2534538,48,115251,95.345,470.6,11.15,197475,5977586,69383,69383,35383,35383,29,29,60,60
9149,VRFPA04,1,98,92,549968,6265055,6818030,66.56,66.48,225456,209474,90489,74099,11,12,22,27,420,50,6029148,154,45368,83.507,944.39,27.58,78026,5704518,22341,19497,10245,6800,82,95,186,233
9149,W16407,1,98,82,748743,6264587,6829406,66.56,65.93,270574,229832,122204,85663,9,10,16,21,46,23,4597655,44,56883,88.172,463.2,12.06,374946,6026807,122202,114553,54858,42436,16,18,36,44
9149,W36662,1,98,81,812119,6264548,6804266,66.56,66.17,271179,270574,140428,90162,8,9,16,19,49,21,4214021,47,66824,87.672,465.4,10.01,374940,5969946,100133,96775,48945,39238,16,19,38,47
9149,W45909,1,98,84,748745,6264740,6803881,66.56,66.25,229840,228853,95913,85663,9,10,18,22,40,21,4033122,43,57950,88.192,469.84,11.48,374946,6004388,114553,108922,56908,45098,17,19,36,44
9149,W60856,1,98,79,641477,6264597,6907606,66.56,66.18,271194,270585,170642,90162,9,10,16,20,48,19,4565765,43,72632,87.274,453.33,11.21,290023,6032921,107472,96130,53327,47571,17,21,39,48
9149,X78812,1,98,79,812131,6264807,6371121,66.56,66.42,271194,270585,140428,140428,8,9,16,16,29,18,4039796,50,45707,95.187,479.22,11.51,375049,6068543,153638,153436,72661,58153,13,14,27,29
9149,YL84,1,98,84,641477,6264724,6433441,66.56,66.43,228853,228853,122204,107262,10,10,18,19,31,20,3227653,42,50051,93.785,469.32,10.86,347429,6037584,149602,147866,59657,56767,14,15,30,32
9150,12-4-4_59,1,68,82,504903,6265411,6431911,66.56,66.35,271192,270604,140435,140435,9,10,17,17,32,20,3747082,42,53059,93.276,460.23,9.22,439642,6004039,122204,122204,68465,58262,14,14,31,33
9150,8380,1,68,82,812132,6265865,6613260,66.56,66.23,271192,270604,140442,112411,8,9,16,18,34,20,4464203,42,89978,90.243,464.86,10.22,362665,5973593,127870,110592,69298,56168,15,17,33,37
9150,AES-1R,1,68,81,504898,6265552,6343337,66.56,66.51,271192,271192,122204,122204,9,9,17,17,28,19,3648896,42,84878,95.39,418.5,9.32,362579,6057229,161116,145438,71549,71390,12,13,28,29
9150,ATCC_27853,1,68,94,750472,6265296,6827737,66.56,66.11,212028,209469,95859,85648,10,11,21,26,41,23,3797680,51,139846,86.883,451.54,9.27,317990,5939407,100462,98204,55708,44627,17,20,36,44
9150,B136-33,1,68,81,720623,6265351,6421010,66.56,66.42,271177,271177,122204,95857,9,9,16,17,52,26,5453803,50,84113,92.792,978.36,20.51,289292,5964373,97724,96333,53478,48783,21,22,42,45
9150,BAMCPA07-48,1,68,82,504903,6266105,7021552,66.56,66.03,271177,228853,122204,85648,9,11,17,23,59,24,5082330,50,64375,84.845,967.12,22.91,270558,5963612,94271,83283,50323,34226,21,25,44,58
9150,Carb01_63,1,68,82,504903,6265847,7497593,66.56,65.6,271192,229856,140324,56847,9,11,16,26,60,27,5141160,54,37466,80.262,499.36,11.37,320804,6023807,104834,79061,50870,23831,18,25,39,65
9150,clc,0,68,166,400585,6217757,6264404,66.55,66.56,99635,95760,61567,56727,19,20,39,40,40,30,2908405,59,119758,94.67,470.68,10.79,229713,5933039,68144,68144,38335,37044,27,27,57,58
9150,Cu1510,1,68,84,443244,6265466,6123018,66.56,66.65,236324,236324,122204,135963,10,10,18,17,63,32,5319902,90,100354,95.047,947.34,28.39,276974,5822463,84735,85590,40230,47076,21,20,47,44
9150,DHS01,1,68,81,504905,6265408,7055752,66.56,65.76,270604,229856,140324,90162,9,10,16,22,32,17,3743206,41,61015,84.264,465.55,9.84,352186,5950590,170720,139583,62182,41035,13,15,29,40
9150,DK2,1,68,84,443245,6266237,6402658,66.56,66.27,286450,271192,170807,140360,9,10,16,17,39,21,4516850,49,170051,91.383,477.07,10.51,343477,5856701,139762,136192,58129,54858,14,15,32,34
9150,DSM_50071,1,68,85,443246,6265698,6317050,66.56,66.52,230009,228853,112413,112413,10,11,19,19,28,16,3313642,47,74816,95.417,461.68,10.37,365938,6033034,159858,153741,59555,59555,13,14,30,30
9150,F22031,1,68,81,497594,6265503,6603099,66.56,66.22,271192,270604,122204,92739,9,10,16,19,48,23,4302937,53,79335,90.647,466.52,10.93,347927,5989963,121152,113299,56175,50650,15,16,34,38
9150,F23197,1,68,83,750472,6265380,6535112,66.56,66.21,270604,270604,112413,110935,9,9,17,18,35,23,4447156,38,44801,92.435,506.18,11.97,375096,6046581,124437,119198,69851,59598,16,17,33,36
9150,F30658,1,68,82,504903,6265485,7273258,66.56,65.76,271192,229856,140435,69728,9,11,16,24,50,19,4075721,43,45605,83.046,491.66,11.34,370203,6045323,119070,101450,69728,34338,16,20,33,49
9150,F63912,1,68,81,497587,6265639,6641519,66.56,66.23,286450,286450,170807,122204,9,9,15,17,41,20,4847122,43,81855,89.997,474.75,10.64,362677,5982019,109654,106259,58129,49811,17,18,36,41
9150,F9670,1,68,83,750472,6265631,6794354,66.56,66.15,270604,229847,140324,90545,9,10,16,20,41,23,4301066,47,54889,88.914,442.22,12.98,374979,6047144,123290,116066,69728,53505,13,16,30,37
9150,F9676,1,68,82,812131,6265409,6368008,66.56,66.47,236394,236394,122204,122204,9,9,17,17,38,17,3163019,43,65319,94.766,447.33,10.69,375123,6039883,147866,132099,67101,63888,13,14,30,31
9150,FRD1,1,68,84,504903,6265968,6712339,66.56,66.09,260408,260408,122204,112365,10,10,18,20,46,24,4493521,42,43491,90.05,482.46,15.07,344276,6049098,123609,121735,62905,51046,17,18,34,40
9150,H27930,1,68,83,750468,6265226,6598021,66.56,66.23,270604,270604,122204,92739,9,9,16,19,42,22,4453779,39,63948,91.227,476.36,12.06,271192,6024396,113299,100516,56247,50650,16,18,36,41
9150,H47921,1,68,82,443245,6265236,6836415,66.56,66.07,270604,229856,140324,90545,10,11,17,21,59,24,4691459,42,50363,86.956,618.12,12.87,362677,5949358,104385,90545,49317,34539,17,19,39,49
9150,H5708,1,68,82,504903,6265405,6351710,66.56,66.5,271201,270604,140428,140428,9,10,17,17,30,18,4172025,41,96170,95.064,494.82,11.26,434805,6043249,131818,131818,70385,68242,13,13,28,29
9150,idba,0,68,134,325563,6261459,6264404,66.56,66.56,91517,91517,48405,48405,22,22,44,44,38,30,2735487,40,143728,95.49,472.74,10.73,229357,5987613,68432,68432,37529,37529,27,27,59,59
